entity_id,name,domain,stress_score,logistic_score,viability_score
globiint_oryza_sativa_helcystogramma_malacogramma,Oryza sativa → Helcystogramma malacogramma (hostOf),biology,0.09873459440108427,1.0,0.5493673
globiint_oryza_sativa_helcystogramma_arotraea,Oryza sativa → Helcystogramma arotraea (hostOf),biology,0.20864186163645945,0.7443196268161365,0.47648075
globiint_oryza_sativa_helcystogramma,Oryza sativa → Helcystogramma (hostOf),biology,0.4148947235478819,0.536371057853579,0.4756329
globiint_oryza_sativa_haplotinea_ditella,Oryza sativa → Haplotinea ditella (hostOf),biology,0.18203460650262313,0.8114492670591358,0.49674195
globiint_oryza_sativa_gnomonia_oryzae,Oryza sativa → Gnomonia oryzae (hostOf),biology,0.391389812143366,0.5530959212008211,0.47224286
globiint_oryza_sativa_gnaphalocrocis_medinalis,Oryza sativa → Gnaphalocrocis medinalis (eatenBy),biology,0.10736667388117639,1.0,0.55368334
globiint_oryza_sativa_gibberella_intricans,Oryza sativa → Gibberella intricans (interactsWith),biology,0.14463093817748368,0.8450056725745544,0.4948183
globiint_oryza_sativa_gibberella_avenacea,Oryza sativa → Gibberella avenacea (interactsWith),biology,0.07614635064827971,1.0,0.5380732
globiint_oryza_sativa_gegenes_hottentota,Oryza sativa → Gegenes hottentota (hostOf),biology,0.15044617693842066,0.8450056725745544,0.49772593
globiint_oryza_sativa_gaeumannomyces_oryzinus,Oryza sativa → Gaeumannomyces oryzinus (hostOf),biology,0.12668043666070045,0.8450056725745544,0.48584306
globiint_oryza_sativa_gaeumannomyces_oryzicola,Oryza sativa → Gaeumannomyces oryzicola (hostOf),biology,0.27756232221389676,0.665587703782956,0.47157502
globiint_oryza_sativa_gaeumannomyces_fusiformis,Oryza sativa → Gaeumannomyces fusiformis (hostOf),biology,0.2575056353142013,0.6742285598808998,0.4658671
globiint_oryza_sativa_fusarium_vorosii,Oryza sativa → Fusarium vorosii (hostOf),biology,0.11154719605138454,1.0,0.5557736
globiint_oryza_sativa_fusarium_thapsinum,Oryza sativa → Fusarium thapsinum (hostOf),biology,0.1608975530947307,0.8450056725745544,0.5029516
globiint_oryza_sativa_fusarium_sulawesiense,Oryza sativa → Fusarium sulawesiense (hostOf),biology,0.24304956012372575,0.7203980631796767,0.48172382
globiint_oryza_sativa_fusarium_pseudonygamai,Oryza sativa → Fusarium pseudonygamai (hostOf),biology,0.1848724029179695,0.8114492670591358,0.49816084
globiint_oryza_sativa_kananascus_koorchalomagnatus,Oryza sativa → Kananascus koorchalomagnatus (hostOf),biology,0.3596682872620771,0.5856845697415353,0.47267643
globiint_oryza_sativa_katumotoa_bambusicola,Oryza sativa → Katumotoa bambusicola (hostOf),biology,0.23747936757136387,0.7293518195215003,0.4834156
globiint_oryza_sativa_khuskia_oryzae,Oryza sativa → Khuskia oryzae (interactsWith),biology,0.2309041048461681,0.7346180349749627,0.48276106
globiint_oryza_sativa_leptosphaerella_elongata,Oryza sativa → Leptosphaerella elongata (hostOf),biology,0.17111998454981758,0.8450056725745544,0.50806284
globiint_oryza_sativa_leucania_humidicola,Oryza sativa → Leucania humidicola (hostOf),biology,0.24304956012372575,0.7203980631796767,0.48172382
globiint_oryza_sativa_leucania_compta,Oryza sativa → Leucania compta (hostOf),biology,0.2617838985482835,0.665587703782956,0.4636858
globiint_oryza_sativa_leucania_albistigma,Oryza sativa → Leucania albistigma (hostOf),biology,0.09227339356834108,1.0,0.5461367
globiint_oryza_sativa_leucania,Oryza sativa → Leucania (hostOf),biology,0.09570815094692127,1.0,0.54785407
globiint_oryza_sativa_leptosphaeria_spegazzinii,Oryza sativa → Leptosphaeria spegazzinii (hostOf),biology,0.16651882677005328,0.8450056725745544,0.5057622
globiint_oryza_sativa_leptosphaeria_oryzicola,Oryza sativa → Leptosphaeria oryzicola (hostOf),biology,0.35270747799267627,0.5856845697415353,0.46919602
globiint_oryza_sativa_leptosphaeria_oryzae,Oryza sativa → Leptosphaeria oryzae (hostOf),biology,0.0778726638692255,1.0,0.5389363
globiint_oryza_sativa_leptosphaeria_inecola,Oryza sativa → Leptosphaeria inecola (hostOf),biology,0.3970068517285304,0.5381142147559843,0.46756053
globiint_oryza_sativa_leptosphaeria_cattanei,Oryza sativa → Leptosphaeria cattanei (hostOf),biology,0.07084252164960408,1.0,0.53542125
globiint_oryza_sativa_leptocorisa_oratoria,Oryza sativa → Leptocorisa oratoria (eatenBy),biology,0.3191823902682647,0.5918007376722234,0.45549157
globiint_oryza_sativa_koorchaloma_madreeya,Oryza sativa → Koorchaloma madreeya (hostOf),biology,0.24304956012372575,0.7203980631796767,0.48172382
globiint_oryza_sativa_leptocorisa_chinensis,Oryza sativa → Leptocorisa chinensis (eatenBy),biology,0.09570815094692127,1.0,0.54785407
globiint_oryza_sativa_lentinus_bracatus,Oryza sativa → Lentinus bracatus (hostOf),biology,0.11154719605138454,1.0,0.5557736
globiint_oryza_sativa_lasiosordaria_oryzeti,Oryza sativa → Lasiosordaria oryzeti (hostOf),biology,0.38280480872999617,0.5832459929335279,0.4830254
globiint_oryza_sativa_laodelphax_striatellus,Oryza sativa → Laodelphax striatellus (eatenBy),biology,0.332645257948718,0.5873357794991299,0.45999053
globiint_oryza_sativa_laelia_suffusa,Oryza sativa → Laelia suffusa (hostOf),biology,0.07614635064827971,1.0,0.5380732
globiint_oryza_sativa_laelia_rosea,Oryza sativa → Laelia rosea (hostOf),biology,0.2617838985482835,0.665587703782956,0.4636858
globiint_oryza_sativa_laelia_fasciata,Oryza sativa → Laelia fasciata (hostOf),biology,0.16797375611627025,0.8450056725745544,0.5064897
globiint_oryza_sativa_laelia_coenosa,Oryza sativa → Laelia coenosa (hostOf),biology,0.1608975530947307,0.8450056725745544,0.5029516
globiint_oryza_sativa_koorchalomella_oryzae,Oryza sativa → Koorchalomella oryzae (hostOf),biology,0.4411379754176229,0.5271876797929057,0.48416284
globiint_oryza_sativa_fusarium_proliferatum,Oryza sativa → Fusarium proliferatum (interactsWith),biology,0.07456027197564823,1.0,0.53728014
globiint_oryza_sativa_fusarium_nepalense,Oryza sativa → Fusarium nepalense (hostOf),biology,0.07878370321839066,1.0,0.5393919
globiint_oryza_sativa_leucania_irregularis,Oryza sativa → Leucania irregularis (hostOf),biology,0.38280480872999617,0.5832459929335279,0.4830254
globiint_oryza_sativa_fusarium_lolii,Oryza sativa → Fusarium lolii (interactsWith),biology,0.33707397007961915,0.5873357794991299,0.46220487
globiint_oryza_sativa_epina_dichromella,Oryza sativa → Epina dichromella (hostOf),biology,0.12668043666070045,0.8450056725745544,0.48584306
globiint_oryza_sativa_epicoccum_cedri,Oryza sativa → Epicoccum cedri (hostOf),biology,0.1391764744184604,0.8450056725745544,0.49209106
globiint_oryza_sativa_epicoccum_catenisporum,Oryza sativa → Epicoccum catenisporum (hostOf),biology,0.21740504043255146,0.7443196268161365,0.48086232
globiint_oryza_sativa_eoreuma_loftini,Oryza sativa → Eoreuma loftini (eatenBy),biology,0.10954978667153219,1.0,0.5547749
globiint_oryza_sativa_endotricha_puncticostalis,Oryza sativa → Endotricha puncticostalis (hostOf),biology,0.17111998454981758,0.8450056725745544,0.50806284
globiint_oryza_sativa_endotricha_melanobasis,Oryza sativa → Endotricha melanobasis (hostOf),biology,0.13575595734946955,0.8450056725745544,0.49038082
globiint_oryza_sativa_elophila_nymphaeata,Oryza sativa → Elophila nymphaeata (hostOf),biology,0.07847170848257466,1.0,0.53923583
globiint_oryza_sativa_elephas_maximus,Oryza sativa → Elephas maximus (eatenBy),biology,0.07390517133903239,1.0,0.5369526
globiint_oryza_sativa_elasmopalpus_lignosella,Oryza sativa → Elasmopalpus lignosella (eatenBy),biology,0.11383108266179794,0.9305933899636227,0.5222122
globiint_oryza_sativa_ectostroma_oryzae,Oryza sativa → Ectostroma oryzae (hostOf),biology,0.15251857503909397,0.8450056725745544,0.49876213
globiint_oryza_sativa_drechslera_sorghicola,Oryza sativa → Drechslera sorghicola (hostOf),biology,0.32482190419136237,0.5873357794991299,0.45607883
globiint_oryza_sativa_drechslera_oryzae,Oryza sativa → Drechslera oryzae (hostOf),biology,0.11383108266179794,0.9305933899636227,0.5222122
globiint_oryza_sativa_drechslera_neergaardii,Oryza sativa → Drechslera neergaardii (hostOf),biology,0.08475186886704492,1.0,0.5423759
globiint_oryza_sativa_drechslera_longirostrata,Oryza sativa → Drechslera longirostrata (hostOf),biology,0.22471946314123126,0.7389569565345504,0.4818382
globiint_oryza_sativa_drechslera_holmii,Oryza sativa → Drechslera holmii (hostOf),biology,0.32482190419136237,0.5873357794991299,0.45607883
globiint_oryza_sativa_donacaula_forficella,Oryza sativa → Donacaula forficella (hostOf),biology,0.07614635064827971,1.0,0.5380732
globiint_oryza_sativa_donacaula_dodatellus,Oryza sativa → Donacaula dodatellus (hostOf),biology,0.07286612831530227,1.0,0.53643304
globiint_oryza_sativa_doloessa_viridis,Oryza sativa → Doloessa viridis (hostOf),biology,0.2463928157373082,0.7160188561061768,0.48120585
globiint_oryza_sativa_ditopella_kajiana,Oryza sativa → Ditopella kajiana (hostOf),biology,0.16562277656437402,0.8450056725745544,0.50531423
globiint_oryza_sativa_dinemasporium_oryzae,Oryza sativa → Dinemasporium oryzae (hostOf),biology,0.2617838985482835,0.665587703782956,0.4636858
globiint_oryza_sativa_didymosphaeria_sadasivanii,Oryza sativa → Didymosphaeria sadasivanii (hostOf),biology,0.46106969066215703,0.4981659992160021,0.47961786
globiint_oryza_sativa_estigmene_senegalensis,Oryza sativa → Estigmene senegalensis (hostOf),biology,0.09873459440108427,1.0,0.5493673
globiint_oryza_sativa_eublemma_anachoresis,Oryza sativa → Eublemma anachoresis (hostOf),biology,0.16251924125153178,0.8450056725745544,0.5037625
globiint_oryza_sativa_euproctis_virgo,Oryza sativa → Euproctis virgo (hostOf),biology,0.20247915783947623,0.7490521749790499,0.47576568
globiint_oryza_sativa_fusarium_annulatum,Oryza sativa → Fusarium annulatum (hostOf),biology,0.09873459440108427,1.0,0.5493673
globiint_oryza_sativa_fusarium_kyushuense,Oryza sativa → Fusarium kyushuense (hostOf),biology,0.49008961469008094,0.4650257511646425,0.4775577
globiint_oryza_sativa_fusarium_ipomoeae,Oryza sativa → Fusarium ipomoeae (hostOf),biology,0.2445450233053738,0.7160188561061768,0.48028195
globiint_oryza_sativa_fusarium_graminearum,Oryza sativa → Fusarium graminearum (hostOf),biology,0.12057122204089143,0.9012983446581732,0.51093477
globiint_oryza_sativa_fusarium_cortaderiae,Oryza sativa → Fusarium cortaderiae (hostOf),biology,0.09699057603899014,1.0,0.5484953
globiint_oryza_sativa_fusarium_concentricum,Oryza sativa → Fusarium concentricum (hostOf),biology,0.11636265402178674,0.9236149246656711,0.5199888
globiint_oryza_sativa_fusarium_commune,Oryza sativa → Fusarium commune (hostOf),biology,0.11583592661841509,0.9236149246656711,0.51972544
globiint_oryza_sativa_fusarium_chlamydosporum,Oryza sativa → Fusarium chlamydosporum (interactsWith),biology,0.22970985213892403,0.7346180349749627,0.48216394
globiint_oryza_sativa_fusarium_brevicatenulatum,Oryza sativa → Fusarium brevicatenulatum (hostOf),biology,0.22970985213892403,0.7346180349749627,0.48216394
globiint_oryza_sativa_fusarium_asiaticum,Oryza sativa → Fusarium asiaticum (hostOf),biology,0.09040122488467497,1.0,0.5452006
globiint_oryza_sativa_feltia_repleta,Oryza sativa → Feltia repleta (hostOf),biology,0.09205804518558339,1.0,0.54602903
globiint_oryza_sativa_eupterote_minor,Oryza sativa → Eupterote minor (hostOf),biology,0.1339493626702663,0.8450056725745544,0.48947752
globiint_oryza_sativa_faronta_quadrannulata,Oryza sativa → Faronta quadrannulata (hostOf),biology,0.1391764744184604,0.8450056725745544,0.49209106
globiint_oryza_sativa_faronta_albilinea,Oryza sativa → Faronta albilinea (hostOf),biology,0.1363875710641438,0.8450056725745544,0.4906966
globiint_oryza_sativa_falciphora_oryzae,Oryza sativa → Falciphora oryzae (hostOf),biology,0.06914292791265714,1.0,0.53457147
globiint_oryza_sativa_exserohilum_oryzicola,Oryza sativa → Exserohilum oryzicola (hostOf),biology,0.07286612831530227,1.0,0.53643304
globiint_oryza_sativa_exserohilum_oryzae,Oryza sativa → Exserohilum oryzae (hostOf),biology,0.06914292791265714,1.0,0.53457147
globiint_oryza_sativa_exserohilum_gedarefense,Oryza sativa → Exserohilum gedarefense (hostOf),biology,0.214299412557166,0.7443196268161365,0.47930953
globiint_oryza_sativa_exserohilum_fusiforme,Oryza sativa → Exserohilum fusiforme (hostOf),biology,0.24180268905183236,0.7203980631796767,0.48110038
globiint_oryza_sativa_exserohilum_corniculatum,Oryza sativa → Exserohilum corniculatum (hostOf),biology,0.09797701420917931,1.0,0.5489885
globiint_oryza_sativa_eurrhyparodes_bracteolalis,Oryza sativa → Eurrhyparodes bracteolalis (hostOf),biology,0.35270747799267627,0.5856845697415353,0.46919602
globiint_oryza_sativa_leucania_insularis,Oryza sativa → Leucania insularis (hostOf),biology,0.1293399070930052,0.8450056725745544,0.48717278
globiint_oryza_sativa_leucania_jaliscana,Oryza sativa → Leucania jaliscana (hostOf),biology,0.46421491005278953,0.4981659992160021,0.48119047
globiint_oryza_sativa_dichotomophthoropsis_safeeulae,Oryza sativa → Dichotomophthoropsis safeeulaensis (hostOf),biology,0.1005276084665824,1.0,0.5502638
globiint_oryza_sativa_mythimna_zeae,Oryza sativa → Mythimna zeae (hostOf),biology,0.43973871889505206,0.5299664711356599,0.48485258
globiint_oryza_sativa_orsotriaena_medus,Oryza sativa → Orsotriaena medus (hostOf),biology,0.10092392513572397,1.0,0.55046195
globiint_oryza_sativa_oriens_gola,Oryza sativa → Oriens gola (hostOf),biology,0.07084252164960408,1.0,0.53542125
globiint_oryza_sativa_opula_spilotata,Oryza sativa → Opula spilotata (hostOf),biology,0.07740614811538565,1.0,0.5387031
globiint_oryza_sativa_ophiosphaerella_narmari,Oryza sativa → Ophiosphaerella narmari (hostOf),biology,0.35136940093168517,0.5856845697415353,0.468527
globiint_oryza_sativa_oospora_oryzetorum,Oryza sativa → Oospora oryzetorum (hostOf),biology,0.24304956012372575,0.7203980631796767,0.48172382
globiint_oryza_sativa_oebalus_poecilus,Oryza sativa → Oebalus poecilus (eatenBy),biology,0.07802241580171605,1.0,0.5390112
globiint_oryza_sativa_nymphula_ussuriensis,Oryza sativa → Nymphula ussuriensis (hostOf),biology,0.22970985213892403,0.7346180349749627,0.48216394
globiint_oryza_sativa_nymphula,Oryza sativa → Nymphula (hostOf),biology,0.06920656882552821,1.0,0.5346033
globiint_oryza_sativa_nodaria_externalis,Oryza sativa → Nodaria externalis (hostOf),biology,0.1848724029179695,0.8114492670591358,0.49816084
globiint_oryza_sativa_no_name,Oryza sativa → no name (interactsWith),biology,0.332645257948718,0.5873357794991299,0.45999053
globiint_oryza_sativa_niphadoses_palleucus,Oryza sativa → Niphadoses palleucus (hostOf),biology,0.2309041048461681,0.7346180349749627,0.48276106
globiint_oryza_sativa_nilaparvata_lugens,Oryza sativa → Nilaparvata lugens (eatenBy),biology,0.3596682872620771,0.5856845697415353,0.47267643
globiint_oryza_sativa_nezara_viridula,Oryza sativa → Nezara viridula (eatenBy),biology,0.09205804518558339,1.0,0.54602903
globiint_oryza_sativa_nephotettix_virescens,Oryza sativa → Nephotettix virescens (eatenBy),biology,0.4766829078202372,0.48242030072658915,0.4795516
globiint_oryza_sativa_nephotettix_cincticeps,Oryza sativa → Nephotettix cincticeps (eatenBy),biology,0.07673865120260347,1.0,0.5383693
globiint_oryza_sativa_neottiospora_oryzae,Oryza sativa → Neottiospora oryzae (hostOf),biology,0.06914292791265714,1.0,0.53457147
globiint_oryza_sativa_neokellermania_oryzae,Oryza sativa → Neokellermania oryzae (hostOf),biology,0.3970068517285304,0.5381142147559843,0.46756053
globiint_oryza_sativa_neoascochyta_sp.,Oryza sativa → Neoascochyta sp. (hostOf),biology,0.25871410501096676,0.6742285598808998,0.46647134
globiint_oryza_sativa_nectria_zeae,Oryza sativa → Nectria zeae (hostOf),biology,0.07286612831530227,1.0,0.53643304
globiint_oryza_sativa_naranga_diffusa,Oryza sativa → Naranga diffusa (hostOf),biology,0.3211714090764334,0.5873357794991299,0.45425358
globiint_oryza_sativa_nakataea,Oryza sativa → Nakataea (hostOf),biology,0.1293399070930052,0.8450056725745544,0.48717278
globiint_oryza_sativa_orsotriaena_medus_cinerea,Oryza sativa → Orsotriaena medus cinerea (hostOf),biology,0.11383108266179794,0.9305933899636227,0.5222122
globiint_oryza_sativa_orsotriaena_medus_mandata,Oryza sativa → Orsotriaena medus mandata (hostOf),biology,0.3983436983594335,0.5381142147559843,0.46822897
globiint_oryza_sativa_orsotriaena_medus_medus,Oryza sativa → Orsotriaena medus medus (hostOf),biology,0.20690716249803223,0.7443196268161365,0.4756134
globiint_oryza_sativa_parnara_guttatus_apostata,Oryza sativa → Parnara guttatus apostata (hostOf),biology,0.29950439329975187,0.659501573835048,0.47950298
globiint_oryza_sativa_pelopidas_mathias_mathias,Oryza sativa → Pelopidas mathias mathias (hostOf),biology,0.22970985213892403,0.7346180349749627,0.48216394
globiint_oryza_sativa_pelopidas_mathias,Oryza sativa → Pelopidas mathias (eatenBy),biology,0.13575595734946955,0.8450056725745544,0.49038082
globiint_oryza_sativa_pelopidas_conjuncta_conjuncta,Oryza sativa → Pelopidas conjuncta conjuncta (hostOf),biology,0.09227339356834108,1.0,0.5461367
globiint_oryza_sativa_pelopidas_conjuncta,Oryza sativa → Pelopidas conjuncta (hostOf),biology,0.1293399070930052,0.8450056725745544,0.48717278
globiint_oryza_sativa_pelopidas_agna_agna,Oryza sativa → Pelopidas agna agna (hostOf),biology,0.1984296848660139,0.7534656866373175,0.47594768
globiint_oryza_sativa_parnara_poutieri,Oryza sativa → Parnara poutieri (hostOf),biology,0.12167903425924102,0.9012983446581732,0.5114887
globiint_oryza_sativa_parnara_naso_monasi,Oryza sativa → Parnara naso monasi (hostOf),biology,0.1948468047403783,0.7591451186699585,0.47699597
globiint_oryza_sativa_parnara_naso,Oryza sativa → Parnara naso (hostOf),biology,0.11383108266179794,0.9305933899636227,0.5222122
globiint_oryza_sativa_parnara_guttatus_guttatus,Oryza sativa → Parnara guttatus guttatus (hostOf),biology,0.19271409283553775,0.7591451186699585,0.47592962
globiint_oryza_sativa_parnara_guttatus,Oryza sativa → Parnara guttatus (eatenBy),biology,0.17369957371982817,0.8450056725745544,0.5093526
globiint_oryza_sativa_oxya_japonica,Oryza sativa → Oxya japonica (eatenBy),biology,0.10092392513572397,1.0,0.55046195
globiint_oryza_sativa_parnara_ganga,Oryza sativa → Parnara ganga (hostOf),biology,0.11906773095309389,0.916655481682169,0.5178616
globiint_oryza_sativa_parerupa_africana,Oryza sativa → Parerupa africana (hostOf),biology,0.2445450233053738,0.7160188561061768,0.48028195
globiint_oryza_sativa_parasa_lepida,Oryza sativa → Parasa lepida (eatenBy),biology,0.34988166289320854,0.5856845697415353,0.46778312
globiint_oryza_sativa_parapoynx_vittalis,Oryza sativa → Parapoynx vittalis (hostOf),biology,0.2463928157373082,0.7160188561061768,0.48120585
globiint_oryza_sativa_parapoynx_indomitalis,Oryza sativa → Parapoynx indomitalis (hostOf),biology,0.07673865120260347,1.0,0.5383693
globiint_oryza_sativa_paracles_laboulbeni,Oryza sativa → Paracles laboulbeni (hostOf),biology,0.1848724029179695,0.8114492670591358,0.49816084
globiint_oryza_sativa_panalipa_immeritalis,Oryza sativa → Panalipa immeritalis (hostOf),biology,0.2877901425632473,0.665587703782956,0.47668892
globiint_oryza_sativa_pamphlebia_rubrolimbraria,Oryza sativa → Pamphlebia rubrolimbraria (hostOf),biology,0.3901634761963409,0.5530959212008211,0.4716297
globiint_oryza_sativa_ozarba,Oryza sativa → Ozarba (hostOf),biology,0.2617838985482835,0.665587703782956,0.4636858
globiint_oryza_sativa_naarda,Oryza sativa → Naarda (hostOf),biology,0.16562277656437402,0.8450056725745544,0.50531423
globiint_oryza_sativa_mythimna_vitellina,Oryza sativa → Mythimna vitellina (hostOf),biology,0.13140672275908172,0.8450056725745544,0.4882062
globiint_oryza_sativa_leucania_loreyi,Oryza sativa → Leucania loreyi (eatenBy),biology,0.08508696307908196,1.0,0.5425435
globiint_oryza_sativa_mythimna_unipunctata,Oryza sativa → Mythimna unipunctata (eatenBy),biology,0.13575595734946955,0.8450056725745544,0.49038082
globiint_oryza_sativa_micralarctia_punctulata,Oryza sativa → Micralarctia punctulata (hostOf),biology,0.3628421876630983,0.5856845697415353,0.4742634
globiint_oryza_sativa_metoeca_foedalis,Oryza sativa → Metoeca foedalis (hostOf),biology,0.0801292577396557,1.0,0.54006463
globiint_oryza_sativa_melanotus_ridleyi,Oryza sativa → Melanotus ridleyi (hostOf),biology,0.07878370321839066,1.0,0.5393919
globiint_oryza_sativa_melanomma_glumarum,Oryza sativa → Melanomma glumarum (hostOf),biology,0.1257305774881342,0.8450056725745544,0.48536813
globiint_oryza_sativa_melanitis_leda_leda,Oryza sativa → Melanitis leda leda (hostOf),biology,0.23621834809660622,0.7293518195215003,0.48278508
globiint_oryza_sativa_melanitis_leda_ismene,Oryza sativa → Melanitis leda ismene (hostOf),biology,0.43126736207827737,0.5327587224518097,0.48201305
globiint_oryza_sativa_massariosphaeria_megaspora,Oryza sativa → Massariosphaeria megaspora (hostOf),biology,0.10224386211379592,1.0,0.55112195
globiint_oryza_sativa_maruca_vitrata,Oryza sativa → Maruca vitrata (eatenBy),biology,0.39402920234052474,0.5468878591859727,0.47045854
globiint_oryza_sativa_maliattha_signifera,Oryza sativa → Maliattha signifera (hostOf),biology,0.08989626745450216,1.0,0.54494816
globiint_oryza_sativa_maliarpha_separatella,Oryza sativa → Maliarpha separatella (eatenBy),biology,0.26877382013183954,0.665587703782956,0.46718076
globiint_oryza_sativa_mahasena_graminivora,Oryza sativa → Mahasena graminivora (hostOf),biology,0.2463928157373082,0.7160188561061768,0.48120585
globiint_oryza_sativa_lithacodia_distinguenda,Oryza sativa → Lithacodia distinguenda (hostOf),biology,0.1935938712720381,0.7591451186699585,0.4763695
globiint_oryza_sativa_lissorhoptrus_oryzophilus,Oryza sativa → Lissorhoptrus oryzophilus (eatenBy),biology,0.49751843643734606,0.455771378278341,0.4766449
globiint_oryza_sativa_lipotriches_langi,Oryza sativa → Lipotriches langi (flowersVisitedBy),biology,0.0778726638692255,1.0,0.5389363
globiint_oryza_sativa_lipotriches_clavata,Oryza sativa → Lipotriches clavata (flowersVisitedBy),biology,0.30197776698074785,0.659501573835048,0.48073965
globiint_oryza_sativa_lipotriches_blandula,Oryza sativa → Lipotriches blandula (flowersVisitedBy),biology,0.3983436983594335,0.5381142147559843,0.46822897
globiint_oryza_sativa_linocarpon_oryzinum,Oryza sativa → Linocarpon oryzinum (hostOf),biology,0.26877382013183954,0.665587703782956,0.46718076
globiint_oryza_sativa_leucania_venalba,Oryza sativa → Leucania venalba (hostOf),biology,0.09873459440108427,1.0,0.5493673
globiint_oryza_sativa_leucania_roseilinea,Oryza sativa → Leucania roseilinea (hostOf),biology,0.11383108266179794,0.9305933899636227,0.5222122
globiint_oryza_sativa_leucania_polystrota,Oryza sativa → Leucania polystrota (hostOf),biology,0.4148947235478819,0.536371057853579,0.4756329
globiint_oryza_sativa_leucania_microsticha,Oryza sativa → Leucania microsticha (hostOf),biology,0.38280480872999617,0.5832459929335279,0.4830254
globiint_oryza_sativa_microdochium_fisheri,Oryza sativa → Microdochium fisheri (hostOf),biology,0.09873459440108427,1.0,0.5493673
globiint_oryza_sativa_microxyphiella,Oryza sativa → Microxyphiella (hostOf),biology,0.09227339356834108,1.0,0.5461367
globiint_oryza_sativa_mocis_frugalis,Oryza sativa → Mocis frugalis (eatenBy),biology,0.19271409283553775,0.7591451186699585,0.47592962
globiint_oryza_sativa_mycalesis_terminus,Oryza sativa → Mycalesis terminus (hostOf),biology,0.3658621792146281,0.5856845697415353,0.4757734
globiint_oryza_sativa_mythimna_separata,Oryza sativa → Mythimna separata (eatenBy),biology,0.11583592661841509,0.9236149246656711,0.51972544
globiint_oryza_sativa_mythimna_l-album,Oryza sativa → Mythimna l-album (hostOf),biology,0.32482190419136237,0.5873357794991299,0.45607883
globiint_oryza_sativa_myrothecium_prestonii,Oryza sativa → Myrothecium prestonii (hostOf),biology,0.21335718572421133,0.7443196268161365,0.4788384
globiint_oryza_sativa_myrothecium_oryzae,Oryza sativa → Myrothecium oryzae (hostOf),biology,0.2309041048461681,0.7346180349749627,0.48276106
globiint_oryza_sativa_mycosphaerella_usteriana,Oryza sativa → Mycosphaerella usteriana (hostOf),biology,0.18125860632354968,0.8184141243136636,0.49983636
globiint_oryza_sativa_mycosphaerella_shimadae,Oryza sativa → Mycosphaerella shimadae (hostOf),biology,0.214299412557166,0.7443196268161365,0.47930953
globiint_oryza_sativa_mycosphaerella_danubialis,Oryza sativa → Mycosphaerella danubialis (hostOf),biology,0.0698794086310291,1.0,0.5349397
globiint_oryza_sativa_mycalesis_vulgaris,Oryza sativa → Mycalesis vulgaris (hostOf),biology,0.1984296848660139,0.7534656866373175,0.47594768
globiint_oryza_sativa_mycalesis_visala_andamana,Oryza sativa → Mycalesis visala andamana (hostOf),biology,0.0750151316461948,1.0,0.5375076
globiint_oryza_sativa_mycalesis_perseus,Oryza sativa → Mycalesis perseus (hostOf),biology,0.10092392513572397,1.0,0.55046195
globiint_oryza_sativa_mocis_latipes,Oryza sativa → Mocis latipes (eatenBy),biology,0.33707397007961915,0.5873357794991299,0.46220487
globiint_oryza_sativa_mycalesis_mineus,Oryza sativa → Mycalesis mineus (hostOf),biology,0.1126142735984762,0.984733317232122,0.5486738
globiint_oryza_sativa_mycalesis_lorna,Oryza sativa → Mycalesis lorna (hostOf),biology,0.07084252164960408,1.0,0.53542125
globiint_oryza_sativa_mycalesis_horsfieldii,Oryza sativa → Mycalesis horsfieldii (hostOf),biology,0.22471946314123126,0.7389569565345504,0.4818382
globiint_oryza_sativa_mycalesis,Oryza sativa → Mycalesis (hostOf),biology,0.4518210725847937,0.49971686470123383,0.47576895
globiint_oryza_sativa_monographella_albescens,Oryza sativa → Monographella albescens (hostOf),biology,0.11480021658982047,0.9236149246656711,0.5192076
globiint_oryza_sativa_monoctenocera_brachiella,Oryza sativa → Monoctenocera brachiella (hostOf),biology,0.36774840459129154,0.5856845697415353,0.4767165
globiint_oryza_sativa_moesziomyces_antarcticus,Oryza sativa → Moesziomyces antarcticus (hostOf),biology,0.20352075636114816,0.7490521749790499,0.47628647
globiint_oryza_sativa_mocis_trifasciata,Oryza sativa → Mocis trifasciata (hostOf),biology,0.10148385017322953,1.0,0.5507419
globiint_oryza_sativa_mocis_repanda,Oryza sativa → Mocis repanda (hostOf),biology,0.2617838985482835,0.665587703782956,0.4636858
globiint_oryza_sativa_didymella_glumicola,Oryza sativa → Didymella glumicola (hostOf),biology,0.08475186886704492,1.0,0.5423759
globiint_oryza_sativa_diatraea_saccharalis,Oryza sativa → Diatraea saccharalis (eatenBy),biology,0.34988166289320854,0.5856845697415353,0.46778312
globiint_oryza_sativa_periconia_echinochloae,Oryza sativa → Periconia echinochloae (hostOf),biology,0.1363875710641438,0.8450056725745544,0.4906966
globiint_oryza_sativa_acraea_terpsichore,Oryza sativa → Acraea terpsichore (hostOf),biology,0.08348291468947842,1.0,0.54174143
globiint_oryza_sativa_acontia_crocata,Oryza sativa → Acontia crocata (hostOf),biology,0.18772067814064497,0.8114492670591358,0.49958497
globiint_oryza_sativa_abacarus_hystrix,Oryza sativa → Abacarus hystrix (eatenBy),biology,0.09797701420917931,1.0,0.5489885
globiint_oryza_sativa_agrotis_longidentifera,Oryza sativa → Agrotis longidentifera (hostOf),biology,0.09040122488467497,1.0,0.5452006
